# id,beta
1872,3.31962
1873,3.31962
1874,3.31962
1875,3.31962
1876,1.16134
1877,3.31962
1878,2.97057
1879,3.31962
1880,3.28522
1881,3.31962
1882,3.31909
1883,3.31962
1884,3.31909
1885,3.43180
1886,3.43180
1887,3.43180
1888,3.32492
1889,3.43180
1890,3.57691
1891,3.57691
1892,3.57691
1893,3.57691
1894,3.57691
1895,1.06404
1896,3.57691
1897,3.57691
1898,3.57691
1899,3.57691
1900,3.57691
1901,3.57691
1902,1.76128
1903,3.39427
1904,3.57691
1905,3.57691
1906,3.57691
1907,1.63518
1908,3.57691
1909,3.57691
1910,3.57691
1911,3.57691
1912,3.57691
1913,3.57691
1914,3.57691
1915,3.57691
1916,3.57691
1917,1.63518
1918,3.56425
1919,3.56425
1920,1.85723
1921,3.05105
1922,3.56425
1923,3.56425
1924,3.56425
1925,3.56425
1926,3.52813
1927,3.56425
1928,3.56425
1929,3.56425
1930,3.56425
1931,3.56425
1932,3.56425
1933,3.56425
1934,3.56425
1935,3.56425
1936,3.05105
1937,3.56425
1938,1.85723
1939,3.56425
1940,3.05105
1941,3.05105
1942,3.56425
1943,2.98073
1944,3.56425
1945,3.05082
1946,3.22401
1947,3.22401
1948,3.22401
1949,3.22401
1950,3.22401
1951,3.05082
1952,3.22401
1953,3.22401
1954,3.22401
1955,3.05082
1956,3.22401
1957,3.22401
1958,3.15736
1959,3.34008
1960,3.34008
1961,3.34008
1962,3.34008
1963,3.34008
1964,3.34008
1965,3.34008
1966,3.34008
1967,3.34008
1968,1.40094
1969,3.34008
1970,3.34008
1971,3.34008
1972,3.34008
1973,3.34008
1974,3.34008
1975,1.53397
1976,3.34008
1977,3.34008
1978,3.34008
1979,3.34008
1980,1.53397
1981,3.01974
1982,3.01974
1983,3.01974
1984,3.01974
1985,3.01974
1986,2.97607
1987,3.01974
1988,3.17620
1989,3.17620
1990,3.17620
1991,3.17620
1992,3.17620
1993,3.17620
1994,3.17620
1995,3.17620
1996,3.17620
1997,3.17620
1998,3.17620
1999,3.01974
2000,3.01974
2001,3.01974
2002,2.92159
2003,3.01974
2004,3.03927
2005,3.03927
2006,3.03927
2007,3.03927
2008,1.21244
2009,3.03927
2010,3.03927
2011,3.03927
2012,3.03927
2013,3.03927
2014,3.03927
2015,3.03927
2016,3.03927
2017,3.03927
2018,3.03927
2019,3.03927
2020,3.03927
2021,3.03927
2022,3.03927
2023,3.03927
2024,3.03927
2025,3.03927
2026,3.03927
2027,3.03927
2028,2.93174
2029,3.03927
2030,3.03927
2031,3.03927
2032,3.52151
2033,1.71311
2034,3.52151
2035,3.52151
2036,3.52151
2037,3.52151
2038,3.52151
2039,3.52151
2040,1.71311
2041,3.52151
2042,3.52151
2043,3.52151
2044,3.52151
2045,3.52151
2046,1.14295
2047,3.52151
2048,3.52151
2049,3.52151
2050,3.28901
2051,3.52151
2052,3.52151
2053,3.52151
2054,3.52151
2055,3.52151
2056,3.52151
2057,3.52151
2058,3.52151
2059,3.52151
2060,1.71311
2061,1.53565
2062,4.91659
2063,2.10502
2064,4.91659
2065,4.91659
2066,0.96324
2067,4.91659
2068,3.13675
2069,3.13675
2070,3.13675
2071,3.13675
2072,3.13675
2073,3.09719
2074,3.13675
2075,3.13675
2076,3.13675
2077,3.13675
2078,3.10123
2079,3.50036
2080,3.50036
2081,3.50036
2082,3.50036
2083,3.50036
2084,3.50036
2085,3.50036
2086,3.50036
2087,3.50036
2088,3.50036
2089,3.50036
2090,3.50036
2091,3.50036
2092,3.46182
2093,3.50036
2094,3.50036
2095,3.43338
2096,3.50036
2097,3.50036
2098,3.50036
2099,2.91362
2100,3.50036
2101,3.50036
2102,3.50036
2103,3.50036
2104,3.43486
2105,3.50036
2106,3.50036
2107,3.50036
2108,3.27271
2109,1.54639
2110,3.38668
2111,3.24892
2112,3.24892
2113,3.22401
2114,3.02038
2115,3.05082
2116,3.15736
2117,3.22401
2118,3.22401
2119,3.22401
2120,3.05082
2121,3.22401
2122,3.22401
2123,3.22401
2124,3.22401
2125,3.22401
2126,3.22401
2127,3.34008
2128,3.34008
2129,3.34008
2130,3.34008
2131,1.02819
2132,3.27271
2133,3.27271
2134,3.27271
2135,3.06516
2136,3.38668
2137,3.38668
2138,3.38668
2139,3.38668
2140,3.36827
2141,3.06516
2142,3.38668
2143,1.64480
2144,3.03360
2145,3.38668
2146,3.38668
2147,3.27271
2148,3.38668
2149,3.36827
2150,3.38668
2151,3.27271
2152,3.38668
2153,3.38668
2154,3.38668
2155,3.38668
2156,3.49167
2157,3.49167
2158,3.49167
2159,3.18340
2160,3.28943
2161,1.31238
2162,3.29263
2163,1.51443
2164,1.40581
2165,1.51443
2166,1.51443
2167,1.52242
2168,3.49167
2169,3.49167
2170,1.64017
2171,1.64017
2172,0.99065
2173,3.18340
2174,3.49167
2175,3.49167
2176,3.49167
2177,3.49167
2178,3.49167
2179,1.52242
2180,3.49167
2181,3.29263
2182,3.49167
2183,3.49167
2184,1.31238
2185,3.49167
2186,3.30720
2187,3.21632
2188,3.30720
2189,3.30720
2190,3.30720
2191,3.30720
2192,3.30720
2193,3.30720
2194,3.16576
2195,3.30720
2196,3.28660
2197,0.67344
2198,3.25079
2199,3.25079
2200,3.21449
2201,3.25079
2202,3.24775
2203,3.25079
2204,3.25079
2205,3.22724
2206,3.22724
2207,3.22724
2208,3.22724
2209,2.92593
2210,3.22724
2211,3.22724
2212,3.22724
2213,3.22724
2214,3.22724
2215,3.22724
2216,3.22724
2217,3.22724
2218,3.22724
2219,3.22724
2220,3.22724
2221,2.93917
2222,2.93917
2223,3.22724
2224,3.22724
2225,2.93917
2226,3.83454
2227,3.81400
2228,3.83454
2229,0.60329
2230,3.72743
2231,3.83454
2232,3.83454
2233,3.83454
2234,1.45931
2235,1.45606
2236,3.83454
2237,1.20917
2238,3.83454
2239,3.81400
2240,3.72743
2241,3.83454
2242,3.83454
2243,3.83454
2244,3.83454
2245,3.72743
2246,3.83454
2247,1.89716
2248,0.84625
2249,3.43033
2250,3.83454
2251,3.83454
2252,3.70183
2253,3.83454
2254,3.83454
2255,1.54025
2256,2.97417
2257,2.97417
2258,2.97417
2259,2.97417
2260,2.97417
2261,2.97417
2262,2.97417
2263,2.97417
2264,2.97417
2265,2.94017
2266,2.96572
2267,1.03267
2268,2.97417
2269,2.97417
2270,2.97417
2271,2.97417
2272,2.97417
2273,2.97417
2274,2.97417
2275,2.97417
2276,1.22500
2277,2.97417
2278,2.87151
2279,2.97417
2280,2.97417
2281,2.84974
2282,2.97417
2283,0.46233
2284,2.97417
2285,2.97417
2286,3.09525
2287,3.05314
2288,3.05314
2289,3.09525
2290,3.09525
2291,3.09525
2292,3.05314
2293,3.09525
2294,3.09525
2295,1.24624
2296,3.64062
2297,0.77726
2298,3.64062
2299,3.64062
2300,3.64062
2301,3.54795
2302,3.38954
2303,1.40328
2304,3.64062
2305,0.70400
2306,1.40328
2307,3.64062
2308,3.64062
2309,3.54795
2310,3.64062
2311,1.73574
2312,3.50596
2313,3.38954
2314,1.54417
2315,1.86010
2316,3.64062
2317,1.86010
2318,3.64062
2319,3.64062
2320,3.64062
2321,1.86010
2322,3.64062
2323,3.43359
2324,3.43359
2325,3.43359
2326,1.72823
2327,2.92119
2328,3.43359
2329,1.61260
2330,3.43359
2331,3.43359
2332,1.72823
2333,3.43359
2334,1.72823
2335,3.43359
2336,3.43359
2337,3.42589
2338,3.43359
2339,3.43359
2340,3.43359
2341,2.92119
2342,3.43359
2343,3.43359
2344,2.84775
2345,3.43359
2346,2.92119
2347,1.72823
2348,3.43359
2349,1.72823
2350,2.92119
2351,3.48325
2352,1.25577
2353,3.49923
2354,3.49923
2355,3.49923
2356,3.49923
2357,3.49923
2358,3.19755
2359,3.49923
2360,3.49923
2361,3.49923
2362,3.49923
2363,3.49923
2364,3.49923
2365,3.48325
2366,3.19755
2367,3.19755
2368,3.49923
2369,3.06760
2370,3.13675
2371,3.13675
2372,3.10123
2373,3.13675
2374,3.13675
2375,3.13675
2376,3.13675
2377,3.13675
2378,3.13675
2379,3.13675
2380,3.13675
2381,3.13675
2382,3.13675
2383,3.13675
2384,3.13675
2385,3.13675
2386,3.13675
2387,3.13675
2388,1.54547
2389,2.55117
2390,0.92070
2391,4.24515
2392,4.91659
2393,4.24515
2394,0.96221
2395,4.91659
2396,1.62211
2397,1.54547
2398,1.67546
2399,4.91659
2400,2.19893
2401,4.48257
2402,4.24515
2403,1.67546
2404,4.91659
2405,4.91659
2406,4.91659
2407,2.80818
2408,1.40290
2409,3.22724
2410,3.22724
2411,0.88335
2412,3.22724
2413,3.22724
2414,3.22724
2415,1.48887
2416,3.62767
2417,3.62767
2418,3.62767
2419,3.62767
2420,1.94102
2421,2.99426
2422,3.27414
2423,3.27414
2424,3.27414
2425,3.27414
2426,3.00238
2427,1.51456
2428,3.27414
2429,3.27414
2430,3.00238
2431,3.23594
2432,3.27414
2433,3.27414
2434,3.27414
2435,3.00238
2436,3.27414
2437,3.27414
2438,3.27414
2439,3.27414
2440,3.27414
2441,3.23594
2442,3.25079
2443,3.25079
2444,3.22804
2445,1.39940
2446,3.25079
2447,3.25079
2448,3.25079
2449,3.25079
2450,3.25079
2451,3.21449
2452,3.25079
2453,3.25079
2454,3.25079
2455,3.25079
2456,3.25079
2457,3.25079
2458,3.21449
2459,3.25079
2460,3.25079
2461,3.25079
2462,3.25079
2463,3.25079
2464,3.21449
2465,0.91779
2466,3.94369
2467,3.95253
2468,3.95253
2469,3.95253
2470,3.95253
2471,1.34747
2472,3.95253
2473,3.95253
2474,3.95253
2475,3.95253
2476,3.95253
2477,3.95253
2478,3.95253
2479,3.95253
2480,3.95253
2481,3.95253
2482,2.27369
2483,3.93765
2484,2.27369
2485,3.95253
2486,3.95253
2487,1.41497
2488,3.09525
2489,3.09525
2490,3.09525
2491,3.09525
2492,3.09525
2493,3.09525
2494,3.09525
2495,3.09525
2496,3.09525
2497,1.20168
2498,3.09525
2499,3.09525
2500,3.09525
2501,1.20168
2502,1.22034
2503,3.09525
2504,3.09525
2505,3.09525
2506,3.05314
2507,3.06381
2508,3.06381
2509,3.06381
2510,3.06381
2511,3.06381
2512,3.06381
2513,2.97794
2514,3.06381
2515,3.06381
2516,3.06381
2517,3.06381
2518,3.06381
2519,3.06381
2520,3.06381
2521,2.97794
2522,3.06381
2523,3.06381
2524,2.97221
2525,3.06381
2526,3.06381
2527,3.06381
2528,3.06381
2529,3.06381
2530,3.06381
2531,3.06381
2532,3.06381
2533,3.06381
2534,2.88940
2535,3.06381
2536,0.99331
2537,3.93765
2538,1.34747
2539,2.27369
2540,2.22077
2541,2.27369
2542,2.27369
2543,3.95253
2544,3.51457
2545,1.73858
2546,3.51457
2547,3.51457
2548,0.65720
2549,3.51457
2550,3.51457
2551,2.96697
2552,3.08169
2553,3.15068
2554,3.04141
2555,3.16348
2556,3.16348
2557,1.32193
2558,3.78307
2559,3.71752
2560,3.78307
2561,3.78307
2562,2.15188
2563,2.09903
2564,0.76264
2565,3.27414
2566,3.23594
2567,1.44415
2568,3.23594
2569,3.23108
2570,3.23594
2571,1.51456
2572,3.01015
2573,3.01015
2574,3.01015
2575,3.01015
2576,0.72010
2577,3.08682
2578,3.08682
2579,3.08682
2580,3.08682
2581,3.05654
2582,3.16348
2583,3.08682
2584,0.84684
2585,1.27823
2586,3.01608
2587,3.49099
2588,3.11402
2589,3.11402
2590,3.11402
2591,3.11402
2592,3.11402
2593,3.11402
2594,3.11402
2595,3.11402
2596,3.11402
2597,3.11402
2598,3.11402
2599,3.11402
2600,3.11402
2601,3.11402
2602,2.99972
2603,3.11402
2604,3.11402
2605,3.11402
2606,3.11402
2607,3.11402
2608,1.31985
2609,0.71042
2610,3.11402
2611,1.31985
2612,3.11402
2613,3.11402
2614,3.11402
2615,0.71322
2616,3.40500
2617,3.40500
2618,3.42995
2619,3.42995
2620,1.71111
2621,1.71111
2622,2.94193
2623,3.15733
2624,3.12755
2625,4.15084
2626,4.15084
2627,3.20343
2628,1.26252
2629,3.37664
2630,3.37664
2631,3.37664
2632,3.37664
2633,3.37664
2634,3.37664
2635,3.37664
2636,3.37664
2637,3.37664
2638,3.37664
2639,3.37664
2640,3.37664
2641,3.37664
2642,3.37664
2643,3.37664
2644,3.37664
2645,1.52030
2646,3.37664
2647,3.37664
2648,3.37664
2649,3.37664
2650,3.37664
2651,3.37664
2652,3.37664
2653,3.35683
2654,1.48253
2655,0.78552
2656,1.51507
2657,1.42402
2658,3.20343
2659,1.21813
2660,3.22680
2661,3.00092
2662,3.22680
2663,3.64053
2664,2.95174
2665,0.89260
2666,2.96045
2667,3.10882
2668,3.10882
2669,3.10882
2670,2.95644
2671,2.92884
2672,3.47102
2673,1.02836
2674,1.03226
2675,0.75358
2676,3.01015
2677,1.26884
2678,3.01015
2679,2.89726
2680,2.88163
2681,1.39263
2682,1.25373
2683,2.96851
2684,2.99439
2685,2.98629
2686,2.99439
2687,3.49908
2688,3.49908
2689,3.06162
2690,3.06162
2691,3.06162
2692,3.06162
2693,3.06162
2694,1.59844
2695,3.44134
2696,3.04276
2697,3.04276
2698,2.84169
2699,1.53165
2700,3.31337
2701,0.65580
2702,2.96045
2703,1.10759
2704,3.03608
2705,3.00006
2706,2.93391
2707,2.93391
2708,3.18689
2709,3.18689
2710,3.13051
2711,3.02144
2712,3.02144
2713,3.02144
2714,3.02144
2715,3.01388
2716,1.15719
2717,2.95189
2718,3.02144
2719,3.11895
2720,3.23231
2721,1.49472
2722,3.11393
2723,3.13051
2724,0.85926
2725,3.49777
2726,1.75985
2727,2.46156
2728,4.45432
2729,1.27030
2730,1.27030
2731,1.86412
2732,0.81758
2733,3.26704
2734,3.26704
2735,3.26271
2736,2.98163
2737,2.88015
2738,2.91950
2739,3.50003
2740,2.83493
2741,2.94228
2742,2.99873
2743,1.15367
2744,3.43317
2745,1.99283
2746,3.05018
2747,2.80367
2748,3.10591
2749,0.57136
2750,3.27043
2751,1.50052
2752,3.28779
2753,3.25347
2754,3.03835
2755,0.87410
2756,2.99859
2757,3.01831
2758,3.01831
2759,3.08284
2760,1.20045
2761,0.76929
2762,2.77541
2763,2.86981
2764,2.86981
2765,2.89601
2766,3.07682
2767,2.84887
2768,2.97869
2769,2.97869
2770,3.38122
2771,1.19701
