,project_id,group_id,user_id,task_id,timestamp,start_time,end_time,result
1528,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309445-470375,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1529,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309444-470377,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1530,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309444-470376,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1531,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309444-470375,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1532,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309471-470374,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1533,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309471-470373,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1534,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309471-470372,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,1
1535,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309470-470374,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1536,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309470-470373,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1537,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309470-470372,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1538,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309469-470374,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1539,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309469-470373,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1540,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309469-470372,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1541,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309468-470374,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1542,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309468-470373,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1543,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309468-470372,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1544,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309467-470374,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1545,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309467-470373,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1546,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309467-470372,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1547,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309466-470374,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1548,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309466-470373,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1549,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309466-470372,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1550,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309465-470374,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1551,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309465-470373,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1552,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309465-470372,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1553,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309464-470374,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1554,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309464-470373,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1555,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309464-470372,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1556,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309463-470374,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1557,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309463-470373,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1558,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309463-470372,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1559,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309462-470374,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1560,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309462-470373,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1561,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309462-470372,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1562,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309461-470374,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1563,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309461-470373,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1564,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309461-470372,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1565,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309460-470374,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1566,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309460-470373,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1567,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309460-470372,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1568,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309459-470374,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1569,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309459-470373,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1570,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309459-470372,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1571,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309458-470374,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1572,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309458-470373,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1573,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309458-470372,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1574,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309457-470374,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1575,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309457-470373,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1576,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309457-470372,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1577,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309456-470374,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1578,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309456-470373,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1579,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309456-470372,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1580,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309455-470374,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1581,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309455-470373,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1582,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309455-470372,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1583,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309454-470374,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1584,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309454-470373,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1585,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309454-470372,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1586,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309453-470374,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1587,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309453-470373,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1588,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309453-470372,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1589,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309452-470374,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1590,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309452-470373,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1591,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309452-470372,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1592,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309451-470374,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1593,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309451-470373,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1594,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309451-470372,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1595,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309450-470374,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1596,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309450-470373,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,0
1597,-MupztNOQu1l60QmSvY6,g106,osm:12485,20-309450-470372,2022-02-18 00:18:03.754,2022-02-18 00:15:46.215,2022-02-18 00:18:03.754,1
1598,-MupztNOQu1l60QmSvY6,g117,4IZxPS6gOWaMGjtdn3I8ETlaXFF2,20-309461-470393,2022-02-06 13:18:04.578,2022-02-06 13:04:02.646,2022-02-06 13:18:04.578,0
1599,-MupztNOQu1l60QmSvY6,g117,4IZxPS6gOWaMGjtdn3I8ETlaXFF2,20-309460-470395,2022-02-06 13:18:04.578,2022-02-06 13:04:02.646,2022-02-06 13:18:04.578,0
1600,-MupztNOQu1l60QmSvY6,g117,4IZxPS6gOWaMGjtdn3I8ETlaXFF2,20-309460-470394,2022-02-06 13:18:04.578,2022-02-06 13:04:02.646,2022-02-06 13:18:04.578,1
1601,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309464-470378,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1602,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309463-470380,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1603,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309463-470379,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1604,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309463-470378,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1605,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309462-470380,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1606,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309462-470379,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1607,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309462-470378,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1608,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309461-470380,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1609,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309461-470379,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1610,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309461-470378,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1611,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309460-470380,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1612,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309460-470379,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1613,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309460-470378,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1614,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309459-470380,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1615,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309459-470379,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1616,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309459-470378,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1617,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309458-470380,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1618,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309458-470379,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1619,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309458-470378,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1620,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309457-470380,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,1
1621,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309457-470379,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1622,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309457-470378,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1623,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309456-470380,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1624,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309456-470379,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1625,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309456-470378,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1626,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309455-470380,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1627,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309455-470379,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1628,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309455-470378,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1629,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309454-470380,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1630,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309454-470379,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1631,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309454-470378,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1632,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309453-470380,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1633,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309453-470379,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1634,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309453-470378,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1635,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309452-470380,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1636,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309452-470379,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1637,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309452-470378,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1638,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309451-470380,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1639,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309451-470379,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1640,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309451-470378,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1641,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309450-470380,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1642,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309450-470379,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1643,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309450-470378,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1644,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309449-470380,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1645,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309449-470379,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1646,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309449-470378,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1647,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309448-470380,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1648,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309448-470379,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1649,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309448-470378,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1650,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309447-470380,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1651,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309447-470379,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1652,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309447-470378,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1653,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309446-470380,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1654,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309446-470379,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1655,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309446-470378,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1656,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309445-470380,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1657,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309445-470379,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1658,-MupztNOQu1l60QmSvY6,g110,osm:12485,20-309445-470378,2022-02-18 00:27:42.928,2022-02-18 00:25:04.606,2022-02-18 00:27:42.928,0
1659,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309471-470377,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1660,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309471-470376,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1661,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309471-470375,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1662,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309470-470377,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1663,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309470-470376,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,1
1664,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309470-470375,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1665,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309469-470377,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1666,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309469-470376,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1667,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309469-470375,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1668,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309468-470377,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1669,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309468-470376,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1670,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309468-470375,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1671,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309467-470377,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,1
1672,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309467-470376,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1673,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309467-470375,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1674,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309466-470377,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,2
1675,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309466-470376,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1676,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309466-470375,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1677,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309465-470377,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,1
1678,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309465-470376,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1679,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309465-470375,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1680,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309464-470377,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1681,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309464-470376,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1682,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309464-470375,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1683,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309463-470377,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1684,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309463-470376,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1685,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309463-470375,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1686,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309462-470377,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1687,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309462-470376,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1688,-MupztNOQu1l60QmSvY6,g108,osm:12485,20-309462-470375,2022-02-18 00:20:55.448,2022-02-18 00:18:06.17,2022-02-18 00:20:55.448,0
1689,-MupztNOQu1l60QmSvY6,g117,4IZxPS6gOWaMGjtdn3I8ETlaXFF2,20-309460-470393,2022-02-06 13:18:04.578,2022-02-06 13:04:02.646,2022-02-06 13:18:04.578,0
